stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,location
420,Madison & California,41.88100858,-87.69600765,0,1,"(41.88100858, -87.69600765)"
421,Madison & Washtenaw,41.88103245,-87.694048,0,1,"(41.88103245, -87.694048)"
423,Madison & Campbell,41.88106252,-87.68897646,0,1,"(41.88106252, -87.68897646)"
425,Madison & Oakley,41.88112797,-87.68410996,0,1,"(41.88112797, -87.68410996)"
427,Madison & Hoyne,41.881232,-87.679293,0,1,"(41.881232, -87.679293)"
428,Madison & Damen,41.881262,-87.67685,0,1,"(41.881262, -87.67685)"
429,Madison & United Center (1900 W),41.88129674,-87.67424663,0,1,"(41.88129674, -87.67424663)"
430,Madison & Wood,41.8813284,-87.67186305,0,1,"(41.8813284, -87.67186305)"
431,Madison & Paulina,41.88137,-87.669513,0,1,"(41.88137, -87.669513)"
432,Madison & Ashland,41.88139461,-87.66699977,0,1,"(41.88139461, -87.66699977)"
435,Madison & Throop,41.881525,-87.659765,0,1,"(41.881525, -87.659765)"
436,Madison & Racine,41.881545,-87.657333,0,1,"(41.881545, -87.657333)"
437,Madison & Aberdeen,41.881608,-87.654897,0,1,"(41.881608, -87.654897)"
439,Madison & Peoria,41.88167775,-87.64983775,0,1,"(41.88167775, -87.64983775)"
440,Halsted & Madison,41.882,-87.64728,0,1,"(41.882, -87.64728)"
442,Washington & Jefferson,41.88311,-87.642848,0,1,"(41.88311, -87.642848)"
443,Washington & Canal,41.883084,-87.639976,0,1,"(41.883084, -87.639976)"
445,Washington & Franklin,41.883128,-87.635516,0,1,"(41.883128, -87.635516)"
446,Washington & Lasalle,41.883137,-87.632625,0,1,"(41.883137, -87.632625)"
447,Washington & Dearborn,41.883145,-87.629611,0,1,"(41.883145, -87.629611)"
448,Washington & State,41.88316957,-87.62749695,0,1,"(41.88316957, -87.62749695)"
449,Washington & Wabash,41.883159,-87.625966,0,1,"(41.883159, -87.625966)"
450,Madison & Wabash,41.88214,-87.625973,0,1,"(41.88214, -87.625973)"
452,Madison & Clark,41.882042,-87.630679,0,1,"(41.882042, -87.630679)"
453,Madison & Wells,41.8820052,-87.63408179,0,1,"(41.8820052, -87.63408179)"
454,Madison & N. Wacker,41.88196914,-87.63744347,0,1,"(41.88196914, -87.63744347)"
455,Madison & Clinton,41.88194735,-87.64104342,0,1,"(41.88194735, -87.64104342)"
456,Madison & Jefferson,41.88191463,-87.64283539,0,1,"(41.88191463, -87.64283539)"
458,Madison & Peoria,41.8818,-87.649477,0,1,"(41.8818, -87.649477)"
459,Madison & Morgan,41.881767,-87.651833,0,1,"(41.881767, -87.651833)"
460,Madison & Aberdeen,41.881722,-87.654195,0,1,"(41.881722, -87.654195)"
461,Madison & Racine,41.8817,-87.65653,0,1,"(41.8817, -87.65653)"
462,Madison & Throop,41.88164,-87.659483,0,1,"(41.88164, -87.659483)"
463,Madison & Loomis,41.881587,-87.66204,0,1,"(41.881587, -87.66204)"
464,Madison & Laflin,41.881548,-87.66449,0,1,"(41.881548, -87.66449)"
465,Madison & Ashland,41.881523,-87.666567,0,1,"(41.881523, -87.666567)"
466,Madison & Paulina,41.88149,-87.669113,0,1,"(41.88149, -87.669113)"
468,Madison & United Center (1900 W),41.88141872,-87.67423738,0,1,"(41.88141872, -87.67423738)"
469,Madison & Damen,41.881398,-87.676448,0,1,"(41.881398, -87.676448)"
470,Madison & Hoyne,41.881337,-87.678923,0,1,"(41.881337, -87.678923)"
473,Madison & Western,41.881235,-87.686193,0,1,"(41.881235, -87.686193)"
478,Madison & Francisco,41.881103,-87.698552,0,1,"(41.881103, -87.698552)"
479,Madison & Sacramento,41.881088,-87.701062,0,1,"(41.881088, -87.701062)"
480,Madison & Albany,41.881052,-87.703457,0,1,"(41.881052, -87.703457)"
482,Madison & Spaulding,41.880992,-87.708572,0,1,"(41.880992, -87.708572)"
484,Madison & St. Louis,41.880943,-87.713772,0,1,"(41.880943, -87.713772)"
485,Madison & Central Park,41.88092565,-87.71581962,0,1,"(41.88092565, -87.71581962)"
486,Madison & Hamlin,41.88086554,-87.72097816,0,1,"(41.88086554, -87.72097816)"
487,Madison & Springfield,41.88080561,-87.7231035,0,1,"(41.88080561, -87.7231035)"
494,Madison & Kenton,41.88065,-87.740598,0,1,"(41.88065, -87.740598)"
495,Madison & Kilpatrick,41.880632,-87.74259,0,1,"(41.880632, -87.74259)"
496,Madison & Cicero,41.88060934,-87.74512281,0,1,"(41.88060934, -87.74512281)"
497,Madison & Lamon,41.88057059,-87.7475185,0,1,"(41.88057059, -87.7475185)"
498,Madison & Lavergne,41.88055203,-87.7500388,0,1,"(41.88055203, -87.7500388)"
499,Madison & Leclaire,41.8804935,-87.75246236,0,1,"(41.8804935, -87.75246236)"
502,Madison & Long,41.88041111,-87.75996398,0,1,"(41.88041111, -87.75996398)"
505,Madison & Central,41.88035703,-87.76469173,0,1,"(41.88035703, -87.76469173)"
506,Madison & Parkside,41.88031057,-87.76638886,0,1,"(41.88031057, -87.76638886)"
507,Madison & Waller,41.88028356,-87.76803586,0,1,"(41.88028356, -87.76803586)"
508,Madison & Menard,41.88026556,-87.76966086,0,1,"(41.88026556, -87.76966086)"
509,Madison & Mayfield,41.88022656,-87.77166101,0,1,"(41.88022656, -87.77166101)"
510,Chicago & Austin Terminal,41.89492553,-87.77484321,0,1,"(41.89492553, -87.77484321)"
511,Chicago & Mayfield,41.894698,-87.772404,0,1,"(41.894698, -87.772404)"
512,Chicago & Menard,41.894724,-87.770295,0,1,"(41.894724, -87.770295)"
513,Chicago & Waller,41.894753,-87.768005,0,1,"(41.894753, -87.768005)"
515,Chicago & Central,41.89479043,-87.76552392,0,1,"(41.89479043, -87.76552392)"
516,Chicago & Pine,41.894813,-87.763681,0,1,"(41.894813, -87.763681)"
518,Chicago & Lockwood,41.894857,-87.758152,0,1,"(41.894857, -87.758152)"
520,Chicago & Leclaire,41.894892,-87.75325,0,1,"(41.894892, -87.75325)"
522,Chicago & Lamon,41.89491691,-87.74830576,0,1,"(41.89491691, -87.74830576)"
523,Chicago & Cicero,41.89490567,-87.7459369,0,1,"(41.89490567, -87.7459369)"
524,Chicago & Kilpatrick,41.89497791,-87.74357476,0,1,"(41.89497791, -87.74357476)"
525,Chicago & Kilbourn,41.8950662,-87.73839753,0,1,"(41.8950662, -87.73839753)"
527,Chicago & Kildare,41.89515935,-87.73356209,0,1,"(41.89515935, -87.73356209)"
528,Chicago & Keeler,41.89518019,-87.73103742,0,1,"(41.89518019, -87.73103742)"
529,Chicago & Karlov,41.89523069,-87.72859928,0,1,"(41.89523069, -87.72859928)"
530,Chicago & Pulaski,41.8952897,-87.72621079,0,1,"(41.8952897, -87.72621079)"
531,Chicago & Springfield,41.89535017,-87.72370372,0,1,"(41.89535017, -87.72370372)"
535,Chicago & St. Louis,41.89540605,-87.71398324,0,1,"(41.89540605, -87.71398324)"
537,Chicago & Spaulding,41.89540903,-87.70906101,0,1,"(41.89540903, -87.70906101)"
538,Chicago & Kedzie,41.89547423,-87.70669089,0,1,"(41.89547423, -87.70669089)"
540,Chicago & Sacramento,41.89551445,-87.70255697,0,1,"(41.89551445, -87.70255697)"
543,Chicago & Grand,41.89555954,-87.69911652,0,1,"(41.89555954, -87.69911652)"
544,Chicago & California,41.89557304,-87.69680625,0,1,"(41.89557304, -87.69680625)"
545,Chicago & Washtenaw,41.89559143,-87.69435573,0,1,"(41.89559143, -87.69435573)"
547,Chicago & Campbell,41.89562813,-87.68941398,0,1,"(41.89562813, -87.68941398)"
548,Chicago & Western,41.89566223,-87.68701853,0,1,"(41.89566223, -87.68701853)"
550,Chicago & Leavitt,41.89574859,-87.68206956,0,1,"(41.89574859, -87.68206956)"
551,Chicago & Hoyne,41.89578741,-87.67959733,0,1,"(41.89578741, -87.67959733)"
552,Chicago & Damen,41.89583078,-87.67719168,0,1,"(41.89583078, -87.67719168)"
553,Chicago & Wolcott,41.89587004,-87.67474255,0,1,"(41.89587004, -87.67474255)"
556,Chicago & Ashland,41.89599305,-87.6674741,0,1,"(41.89599305, -87.6674741)"
557,Chicago & Bishop,41.89604414,-87.66414584,0,1,"(41.89604414, -87.66414584)"
559,Chicago & Elizabeth,41.89612172,-87.65956047,0,1,"(41.89612172, -87.65956047)"
561,Chicago & Milwaukee,41.89619683,-87.65554311,0,1,"(41.89619683, -87.65554311)"
562,Chicago & Ogden,41.89621694,-87.6543091,0,1,"(41.89621694, -87.6543091)"
563,Chicago & Sangamon,41.89626756,-87.65126255,0,1,"(41.89626756, -87.65126255)"
565,Chicago & Halsted,41.89628954,-87.64726282,0,1,"(41.89628954, -87.64726282)"
566,700 W Chicago,41.89634208,-87.64618838,0,1,"(41.89634208, -87.64618838)"
567,Chicago & Larrabee,41.89638809,-87.64273373,0,1,"(41.89638809, -87.64273373)"
569,Chicago & Hudson,41.89641589,-87.64021797,0,1,"(41.89641589, -87.64021797)"
571,Chicago & Orleans,41.89644872,-87.63735212,0,1,"(41.89644872, -87.63735212)"
572,Chicago & Franklin (Brown line),41.89647376,-87.63591236,0,1,"(41.89647376, -87.63591236)"
574,Chicago & LaSalle,41.89651769,-87.63295213,0,1,"(41.89651769, -87.63295213)"
575,Chicago & Clark,41.89653382,-87.63136267,0,1,"(41.89653382, -87.63136267)"
576,Chicago & Dearborn,41.89658592,-87.62992506,0,1,"(41.89658592, -87.62992506)"
577,Chicago & State (Red Line),41.89660686,-87.62838543,0,1,"(41.89660686, -87.62838543)"
578,Chicago & Wabash,41.89662108,-87.62698841,0,1,"(41.89662108, -87.62698841)"
579,Chicago & Rush,41.8966447,-87.62567065,0,1,"(41.8966447, -87.62567065)"
580,Chicago & Michigan,41.89666084,-87.6245301,0,1,"(41.89666084, -87.6245301)"
582,Chicago & Fairbanks,41.896716,-87.62053,0,1,"(41.896716, -87.62053)"
584,Fairbanks & Huron,41.895127,-87.620375,0,1,"(41.895127, -87.620375)"
585,Fairbanks & Erie,41.894321,-87.620356,0,1,"(41.894321, -87.620356)"
587,Fairbanks & Ohio,41.89234,-87.62038,0,1,"(41.89234, -87.62038)"
589,Grand & McClurg,41.89191794,-87.61798436,0,1,"(41.89191794, -87.61798436)"
590,Grand & Fairbanks/Columbus,41.891862,-87.620009,0,1,"(41.891862, -87.620009)"
591,Fairbanks & Ohio,41.892461,-87.620117,0,1,"(41.892461, -87.620117)"
593,Fairbanks & Erie,41.894081,-87.620224,0,1,"(41.894081, -87.620224)"
594,Fairbanks & Huron,41.894886,-87.620252,0,1,"(41.894886, -87.620252)"
596,Fairbanks & Chicago,41.896645,-87.620311,0,1,"(41.896645, -87.620311)"
597,Chicago & Mies Van Der Rohe,41.89683816,-87.62170867,0,1,"(41.89683816, -87.62170867)"
599,Chicago & Michigan,41.89680037,-87.62449336,0,1,"(41.89680037, -87.62449336)"
600,Chicago & Wabash,41.89676304,-87.62670344,0,1,"(41.89676304, -87.62670344)"
601,Chicago & State (Red Line),41.89674104,-87.62802244,0,1,"(41.89674104, -87.62802244)"
602,Chicago & Dearborn,41.89671904,-87.62960444,0,1,"(41.89671904, -87.62960444)"
603,Chicago & Clark,41.89669704,-87.63105944,0,1,"(41.89669704, -87.63105944)"
606,Chicago & Franklin (Brown line),41.89666896,-87.63553437,0,1,"(41.89666896, -87.63553437)"
609,Chicago & Hudson,41.89661268,-87.63976119,0,1,"(41.89661268, -87.63976119)"
611,Chicago & Larrabee,41.8965778,-87.64260977,0,1,"(41.8965778, -87.64260977)"
612,700 W Chicago,41.89649698,-87.64615091,0,1,"(41.89649698, -87.64615091)"
613,Chicago & Halsted,41.89651,-87.64817713,0,1,"(41.89651, -87.64817713)"
615,Chicago & Sangamon,41.89639185,-87.65170798,0,1,"(41.89639185, -87.65170798)"
617,Chicago Blue Line Station,41.89635265,-87.65510772,0,1,"(41.89635265, -87.65510772)"
618,Chicago & Racine,41.89630868,-87.6573982,0,1,"(41.89630868, -87.6573982)"
620,Chicago & Noble,41.89622854,-87.6622701,0,1,"(41.89622854, -87.6622701)"
621,Chicago & Greenview,41.896197,-87.664691,0,1,"(41.896197, -87.664691)"
622,Chicago & Ashland,41.89615141,-87.66707916,0,1,"(41.89615141, -87.66707916)"
623,Chicago & Paulina,41.89611357,-87.66955486,0,1,"(41.89611357, -87.66955486)"
625,Chicago & Wolcott,41.89603074,-87.67449,0,1,"(41.89603074, -87.67449)"
629,Chicago & Oakley,41.89586527,-87.68422742,0,1,"(41.89586527, -87.68422742)"
631,Chicago & Campbell,41.89579646,-87.68915823,0,1,"(41.89579646, -87.68915823)"
633,Chicago & Washtenaw,41.89574952,-87.69415782,0,1,"(41.89574952, -87.69415782)"
636,Chicago & Grand,41.89570621,-87.6997458,0,1,"(41.89570621, -87.6997458)"
638,Chicago & Sacramento,41.89566659,-87.70264143,0,1,"(41.89566659, -87.70264143)"
641,Chicago & Spaulding,41.89561076,-87.70876153,0,1,"(41.89561076, -87.70876153)"
643,Chicago & St. Louis,41.89556198,-87.71376324,0,1,"(41.89556198, -87.71376324)"
644,Chicago & Central Park,41.89554001,-87.71620529,0,1,"(41.89554001, -87.71620529)"
647,Chicago & Springfield,41.8954873,-87.72350073,0,1,"(41.8954873, -87.72350073)"
648,Chicago & Pulaski,41.89544463,-87.72590117,0,1,"(41.89544463, -87.72590117)"
649,Chicago & Karlov,41.89537799,-87.72842914,0,1,"(41.89537799, -87.72842914)"
650,Chicago & Keeler,41.89535402,-87.73090378,0,1,"(41.89535402, -87.73090378)"
651,Chicago & Kildare,41.89531292,-87.73334867,0,1,"(41.89531292, -87.73334867)"
653,Chicago & Kilbourn,41.89522016,-87.73829914,0,1,"(41.89522016, -87.73829914)"
654,Chicago & Kilpatrick,41.89513012,-87.74341428,0,1,"(41.89513012, -87.74341428)"
656,Chicago & Lamon,41.89504996,-87.74809044,0,1,"(41.89504996, -87.74809044)"
658,Chicago & Leclaire,41.89503504,-87.75309924,0,1,"(41.89503504, -87.75309924)"
660,Chicago & Lockwood,41.89500135,-87.75796488,0,1,"(41.89500135, -87.75796488)"
662,Chicago & Pine,41.89489933,-87.76346107,0,1,"(41.89489933, -87.76346107)"
663,Chicago & Central,41.89493013,-87.76526378,0,1,"(41.89493013, -87.76526378)"
665,Chicago & Waller,41.89489832,-87.76766308,0,1,"(41.89489832, -87.76766308)"
667,Chicago & Mayfield,41.89483319,-87.77203704,0,1,"(41.89483319, -87.77203704)"
668,Grand & Nordica Terminal,41.92385192,-87.80198609,0,1,"(41.92385192, -87.80198609)"
669,Grand & Sayre,41.923497,-87.800851,0,1,"(41.923497, -87.800851)"
670,Grand & Newland,41.923512,-87.799018,0,1,"(41.923512, -87.799018)"
671,Grand & Newcastle,41.923526,-87.797189,0,1,"(41.923526, -87.797189)"
672,Grand & Oak Park,41.92351819,-87.79541381,0,1,"(41.92351819, -87.79541381)"
677,Grand & Mobile,41.921863,-87.78306,0,1,"(41.921863, -87.78306)"
680,Grand & Austin,41.920491,-87.775713,0,1,"(41.920491, -87.775713)"
681,Grand & Marmora,41.92006352,-87.77325642,0,1,"(41.92006352, -87.77325642)"
683,Grand & Major,41.91916419,-87.76835011,0,1,"(41.91916419, -87.76835011)"
685,5500 W Grand,41.91821404,-87.763198,0,1,"(41.91821404, -87.763198)"
686,Grand & Long,41.91780507,-87.7609681,0,1,"(41.91780507, -87.7609681)"
688,Grand & Latrobe,41.91719472,-87.75765066,0,1,"(41.91719472, -87.75765066)"
689,Grand & Laramie,41.91689396,-87.75608873,0,1,"(41.91689396, -87.75608873)"
690,Grand & Leclaire/Armitage,41.91678384,-87.75351536,0,1,"(41.91678384, -87.75351536)"
691,Grand & Lamon,41.91522393,-87.74945624,0,1,"(41.91522393, -87.74945624)"
692,Grand & Cicero,41.91389023,-87.74616164,0,1,"(41.91389023, -87.74616164)"
693,Grand & Kilpatrick,41.91292677,-87.74365725,0,1,"(41.91292677, -87.74365725)"
694,Grand & Kenton,41.91166747,-87.74053319,0,1,"(41.91166747, -87.74053319)"
695,Grand & Kilbourn,41.910966,-87.738711,0,1,"(41.910966, -87.738711)"
696,Grand & Kostner,41.910036,-87.736361,0,1,"(41.910036, -87.736361)"
698,Grand & Kildare,41.909106,-87.733994,0,1,"(41.909106, -87.733994)"
700,Grand & Karlov,41.907083,-87.728996,0,1,"(41.907083, -87.728996)"
702,Grand & Springfield,41.90514637,-87.72412498,0,1,"(41.90514637, -87.72412498)"
703,Grand & Hamlin,41.90418821,-87.72159442,0,1,"(41.90418821, -87.72159442)"
704,Grand & Lawndale,41.90342981,-87.71961797,0,1,"(41.90342981, -87.71961797)"
707,Grand & Drake,41.901571,-87.715107,0,1,"(41.901571, -87.715107)"
708,Grand & Thomas,41.9010388,-87.71368713,0,1,"(41.9010388, -87.71368713)"
709,Grand & Homan,41.90011134,-87.71207511,0,1,"(41.90011134, -87.71207511)"
710,Grand & Augusta,41.89939914,-87.70957967,0,1,"(41.89939914, -87.70957967)"
712,Grand & Albany,41.89730851,-87.70428253,0,1,"(41.89730851, -87.70428253)"
713,Grand & Sacramento,41.89664206,-87.70264029,0,1,"(41.89664206, -87.70264029)"
714,Grand & Sacramento Blvd.,41.89639889,-87.70204875,0,1,"(41.89639889, -87.70204875)"
715,Grand & Chicago,41.89579281,-87.70052166,0,1,"(41.89579281, -87.70052166)"
716,Grand & California,41.894255,-87.696723,0,1,"(41.894255, -87.696723)"
717,Grand & Washtenaw,41.893283,-87.694255,0,1,"(41.893283, -87.694255)"
718,Grand & Talman,41.892725,-87.692892,0,1,"(41.892725, -87.692892)"
719,Grand & Rockwell,41.892279,-87.691763,0,1,"(41.892279, -87.691763)"
720,Grand & Campbell,41.89130844,-87.68928255,0,1,"(41.89130844, -87.68928255)"
721,Grand & Western,41.89056857,-87.68684427,0,1,"(41.89056857, -87.68684427)"
722,Grand & Oakley,41.89062906,-87.68437029,0,1,"(41.89062906, -87.68437029)"
723,Grand & Leavitt,41.89069201,-87.68178907,0,1,"(41.89069201, -87.68178907)"
724,Grand & Hoyne,41.89070032,-87.67950809,0,1,"(41.89070032, -87.67950809)"
725,Grand & Damen,41.89075979,-87.67702072,0,1,"(41.89075979, -87.67702072)"
726,Grand & Wolcott,41.89080579,-87.67457572,0,1,"(41.89080579, -87.67457572)"
727,Grand & Wood,41.89084079,-87.67214172,0,1,"(41.89084079, -87.67214172)"
728,Grand & Paulina,41.89087679,-87.66971472,0,1,"(41.89087679, -87.66971472)"
729,Grand & Ashland,41.89090348,-87.66731116,0,1,"(41.89090348, -87.66731116)"
730,Grand & Armour,41.89091653,-87.6655934,0,1,"(41.89091653, -87.6655934)"
731,Grand & Noble,41.89095853,-87.6623424,0,1,"(41.89095853, -87.6623424)"
735,Grand & Aberdeen,41.89102866,-87.65473053,0,1,"(41.89102866, -87.65473053)"
736,Grand & Morgan,41.8910588,-87.6524239,0,1,"(41.8910588, -87.6524239)"
737,Grand & Peoria,41.8910884,-87.64984684,0,1,"(41.8910884, -87.64984684)"
738,Grand & Halsted/Milwaukee (Blue Line),41.89111519,-87.64777715,0,1,"(41.89111519, -87.64777715)"
739,Grand & Union,41.8911144,-87.64588684,0,1,"(41.8911144, -87.64588684)"
741,530 W Grand,41.89118338,-87.6431013,0,1,"(41.89118338, -87.6431013)"
742,Grand & Kingsbury,41.89142739,-87.63996748,0,1,"(41.89142739, -87.63996748)"
743,Grand & Orleans,41.89147038,-87.63716348,0,1,"(41.89147038, -87.63716348)"
744,Grand & Franklin,41.89150738,-87.63563348,0,1,"(41.89150738, -87.63563348)"
745,Grand & Wells,41.89151114,-87.63419927,0,1,"(41.89151114, -87.63419927)"
746,Illinois & LaSalle,41.890737,-87.632811,0,1,"(41.890737, -87.632811)"
747,Illinois & Clark,41.890758,-87.631279,0,1,"(41.890758, -87.631279)"
750,Illinois & Rush,41.890866,-87.625502,0,1,"(41.890866, -87.625502)"
751,Illinois (Lower) & Michigan,41.89088105,-87.62432598,0,1,"(41.89088105, -87.62432598)"
754,Illinois & McClurg,41.891002,-87.61786,0,1,"(41.891002, -87.61786)"
755,Illinois & Peshtigo,41.891042,-87.615376,0,1,"(41.891042, -87.615376)"
756,Illinois & Lake Shore,41.89102512,-87.61314762,0,1,"(41.89102512, -87.61314762)"
758,Navy Pier Terminal,41.89233194,-87.60999416,0,1,"(41.89233194, -87.60999416)"
759,Grand & Streeter,41.892011,-87.612125,0,1,"(41.892011, -87.612125)"
760,Grand & Peshtigo,41.891949,-87.615391,0,1,"(41.891949, -87.615391)"
761,Grand & St. Clair,41.891824,-87.622526,0,1,"(41.891824, -87.622526)"
764,Grand & State (Red Line),41.89173615,-87.62790082,0,1,"(41.89173615, -87.62790082)"
765,Grand & Dearborn,41.891714,-87.629467,0,1,"(41.891714, -87.629467)"
766,Grand & Clark,41.891693,-87.630945,0,1,"(41.891693, -87.630945)"
769,Grand & Franklin,41.89166494,-87.63546111,0,1,"(41.89166494, -87.63546111)"
771,Grand & Kingsbury,41.891579,-87.639757,0,1,"(41.891579, -87.639757)"
772,530 W Grand,41.891332,-87.642789,0,1,"(41.891332, -87.642789)"
776,Grand & Peoria,41.89123692,-87.64985452,0,1,"(41.89123692, -87.64985452)"
778,Grand & Aberdeen,41.89119057,-87.65449965,0,1,"(41.89119057, -87.65449965)"
780,Grand & Racine,41.8911595,-87.65725745,0,1,"(41.8911595, -87.65725745)"
781,Grand & Ogden,41.89114825,-87.65868696,0,1,"(41.89114825, -87.65868696)"
782,Grand & Noble,41.89108116,-87.6620999,0,1,"(41.89108116, -87.6620999)"
783,Grand & Armour,41.89108142,-87.66540595,0,1,"(41.89108142, -87.66540595)"
784,Grand & Ashland,41.8910639,-87.66695867,0,1,"(41.8910639, -87.66695867)"
785,Grand & Paulina,41.89101802,-87.66947781,0,1,"(41.89101802, -87.66947781)"
786,Grand & Wood,41.8909867,-87.671862,0,1,"(41.8909867, -87.671862)"
787,Grand & Wolcott,41.89094784,-87.67435353,0,1,"(41.89094784, -87.67435353)"
788,Grand & Damen,41.89092435,-87.67672064,0,1,"(41.89092435, -87.67672064)"
789,Grand & Hoyne,41.89086794,-87.67918033,0,1,"(41.89086794, -87.67918033)"
790,Grand & Leavitt,41.89077566,-87.68161052,0,1,"(41.89077566, -87.68161052)"
791,Grand & Oakley,41.8907743,-87.68412951,0,1,"(41.8907743, -87.68412951)"
794,Grand & Rockwell,41.8923868,-87.69160027,0,1,"(41.8923868, -87.69160027)"
795,Grand & Talman,41.89280899,-87.69267042,0,1,"(41.89280899, -87.69267042)"
796,Grand & Washtenaw,41.89340945,-87.69405394,0,1,"(41.89340945, -87.69405394)"
797,Grand & California,41.894236,-87.696239,0,1,"(41.894236, -87.696239)"
798,Grand & Chicago,41.89539181,-87.69907004,0,1,"(41.89539181, -87.69907004)"
799,Grand & Sacramento,41.89645974,-87.7017202,0,1,"(41.89645974, -87.7017202)"
800,Grand & Sacramento,41.89686363,-87.70280055,0,1,"(41.89686363, -87.70280055)"
801,Grand & Albany,41.89727124,-87.70383501,0,1,"(41.89727124, -87.70383501)"
802,Grand & Kedzie,41.89820254,-87.70621812,0,1,"(41.89820254, -87.70621812)"
803,Grand & Augusta,41.89901892,-87.70823409,0,1,"(41.89901892, -87.70823409)"
805,Grand & Thomas,41.90111858,-87.71343823,0,1,"(41.90111858, -87.71343823)"
806,Grand & Drake,41.90181786,-87.71531902,0,1,"(41.90181786, -87.71531902)"
808,Grand & Division,41.90262083,-87.71729954,0,1,"(41.90262083, -87.71729954)"
809,Grand & Lawndale,41.903498,-87.719491,0,1,"(41.903498, -87.719491)"
